"","year","unique_id","ccode","state_name","event_num_all","event_num","start","stop","alt_start","alt_stop","num_before_46","left_censored","new_tc","new_tc_dummy","num_tc","area","area_1000","area_1000_log","country_age","durable","elf","exist_tc","first_tc","first_tc_alt","first_tc_count","lmtnest","sf","sf_onset","state_fail","tc_persists_alt","tc_tally","Devel","birth_type","rivals_thom","rivals_gd","hs_capacity","kills_mean","kills_median","ciri_disap","ciri_kill","ciri_polpris","ciri_tort","pts_amnesty","pts_state","pts_hrw","hath_tort","ucdp_low","ucdp_best","ucdp_high","polity","polity2","polity_democ","polity_autoc","v2x_polyarchy","v2x_libdem","v2x_partipdem","v2x_egaldem","acd_inter_ongoing","acd_inter_onset","acd_intra_ongoing","acd_intra_onset","acd_any_ongoing","acd_any_onset","wbgdp2011est","wbgdppc2011est","wbpopest","sdpest","hrp_mean","hrp_sd","lag_hrp","hrp1","hrp2","hrp3","hrp4","hrp5","lag_num_tc","lag_hrp1","lag_hrp2","lag_hrp3","lag_hrp4","lag_hrp5"
"1266",1977,510.1977,510,"Tanzania",1,1,16,17,16,17,0,0,0,0,0,947556,947.5560303,6.85388607,17,16,0.953000009,0,0,0,17,3.122364998,0,0,0,0,0,0.130305186,1,2,0,-0.237100005,NA,NA,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA,-6,-6,0,6,0.244,0.242,0.058,0.259,0,0,0,0,0,0,24.113,7.5,16.614,23.182,-0.56663605,0.25930828,-0.513984153,-1.066188717,-0.371437453,-0.891193241,-0.652246502,-0.727519198,0,-0.434585011,-0.221495545,-0.564151093,-0.504361432,-0.089586759
"1267",1977,461.1977,461,"Togo",1,1,17,18,17,18,0,0,0,0,0,57485,57.48500061,4.051524055,18,17,0.883000016,0,0,0,18,0,0,0,0,0,0,0.110433005,1,1,0,-0.026219999,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,-7,-7,0,7,0.085,0.044,0.047,0.143,0,0,0,0,0,0,22.273,7.612,14.661,21.493,0.026552616,0.251643804,0.094044179,-0.050490307,-0.190174811,0.446405521,-0.257672406,0.148281025,0,0.241540775,0.539920717,0.028723445,0.011418275,-0.357503683
"1268",1977,640.1977,640,"Turkey",1,1,31,32,31,32,0,1,0,0,0,781079,781.0789795,6.660676271,56,4,0.298999995,0,0,0,56,4.280824184,0,0,0,0,0,0.252552181,6,2,2,0.973999977,NA,NA,NA,NA,NA,NA,3,1,NA,NA,NA,NA,NA,9,9,9,0,0.61,0.399,0.359,0.356,0,0,0,0,0,0,26.606,9.102,17.504,26.476,-0.748603931,0.245280445,-0.915131054,-1.065088395,-1.068540353,-1.326262277,-0.612827054,-0.441213861,0,-0.676100191,-0.646577791,-1.019783666,-1.153849091,-1.334188724
"1269",1977,500.1977,500,"Uganda",2,2,14,15,15,16,0,0,0,0,1,243703,243.7030029,5.495950283,16,8,0.930000007,1,NA,1,NA,2.341805696,0,0,0,1,1,0.072075449,1,1,1,-1.184000015,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,-7,-7,0,7,0.086,0.018,0.046,0.089,0,0,0,0,0,0,23.321,7.093,16.23,20.902,-2.870940787,0.299796473,-2.911685323,-2.993065492,-2.828459154,-2.915088236,-3.302771927,-2.879714961,1,-2.989721958,-3.166914321,-2.864539761,-2.977005051,-2.894517043
"1270",1977,165.1977,165,"Uruguay",5,1,31,32,31,32,4,1,0,0,0,178357,178.3569946,5.183787129,148,4,0.217999995,0,NA,1,NA,0,0,0,0,0,4,0.179766849,3,0,0,0.067230001,NA,NA,NA,NA,NA,NA,5,4,NA,NA,NA,NA,NA,-8,-8,0,8,0.098,0.045,0.078,0.199,0,0,0,0,0,0,24,9.175,14.825,23.88,-1.717237724,0.202803921,-1.596690872,-2.173635371,-1.570378111,-1.599173973,-2.110439782,-1.754495334,0,-1.349613231,-1.271801554,-1.555331999,-1.900701338,-1.392173277
"1271",1977,101.1977,101,"Venezuela",4,1,31,32,31,32,3,1,0,0,0,916782,916.7819824,6.820869693,148,8,0.48300001,0,NA,1,NA,3.104586601,0,0,0,0,3,1.397136569,2,1,0,0.836199999,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,9,9,9,0,0.785,0.639,0.498,0.544,0,0,0,0,0,0,26.061,9.677,16.384,25.99,0.075543385,0.250529037,0.026476623,-0.176210702,0.233227364,-0.11794331,0.517244362,0.002522801,0,0.080807616,0.148983032,-0.087332841,0.203757507,0.227859303
"1272",1977,490.1977,490,"ZaireDRC",6,6,9,10,17,18,0,0,0,0,1,2342043,2342.042969,7.758778891,18,11,0.933000028,1,NA,1,NA,1.648658633,0,0,0,1,7,0.063897811,1,1,1,-1.052000046,NA,NA,NA,NA,NA,NA,4,2,NA,NA,NA,NA,NA,-9,-9,0,9,0.159,0.034,0.086,0.065,0,0,0,0,0,0,24.491,7.498,16.993,23.556,-1.929023545,0.235135249,-0.625029303,-1.796426983,-2.050715887,-1.559245085,-1.992435187,-1.629255337,1,-0.285259593,-0.762767773,-1.041532661,-0.576658352,-0.8207065
"1273",1978,771.1978,771,"Bangladesh",1,1,7,8,7,8,0,0,0,0,0,138505,138.5050049,4.930906461,8,0,0.223000005,0,0,0,8,0,0,0,0,0,0,0.039866094,5,0,0,-0.463999987,NA,NA,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA,-4,-4,0,4,0.242,0.137,0.163,0.13,0,0,0,0,0,0,25.271,7.108,18.164,23,-0.987433203,0.205643676,-1.024264281,-0.944791497,-1.718476693,-1.369842196,-0.945432051,-1.135623128,0,-1.345837576,-1.25748767,-0.988387451,-1.284238204,-1.08698879
"1274",1978,760.1978,760,"Bhutan",1,1,29,30,29,30,0,0,0,0,0,39991,39.99100113,3.688654457,30,71,0.605000019,0,0,0,30,4.557029724,0,0,0,0,0,0.067890741,1,0,0,0.537199974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10,-10,0,10,0.053,0.13,0.025,0.15,0,0,0,0,0,0,20.411,7.22,13.192,18.793,2.552092228,0.622885708,2.602460457,2.711402749,1.95971706,1.402854389,2.771171534,2.999798684,0,3.420100314,2.201032149,2.98219006,1.904024951,2.617313265
"1275",1978,571.1978,571,"Botswana",1,1,12,13,12,13,0,0,0,0,0,581127,581.1270142,6.364969346,13,12,0.351000011,0,0,0,13,0,0,0,0,0,0,0.304026842,1,0,0,0.48210001,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,6,6,6,0,0.651,0.519,0.393,0.45,0,0,0,0,0,0,21.461,7.829,13.632,20.888,1.825166292,0.446960505,1.69849164,3.129700337,1.521687328,2.249311039,1.955412552,2.02483316,0,2.821607649,1.739878528,1.715258624,1.765754311,1.89363736
"1276",1978,140.1978,140,"Brazil",7,1,32,33,32,33,9,1,0,0,0,8523620,8523.620117,9.050596426,157,4,0.549000025,0,NA,1,NA,1.4109869,0,0,0,0,9,0.40182665,4,1,0,0.231800005,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,-4,-4,2,6,0.197,0.084,0.151,0.105,0,0,0,0,0,0,27.454,8.922,18.533,27.296,-1.255724662,0.219500024,-1.296833063,-1.29873834,-1.268748444,-1.199747055,-1.083751049,-0.928363248,0,-1.319273788,-1.667968315,-1.427830147,-1.131117331,-1.340675774
"1277",1978,439.1978,439,"BurkinaFaso",1,1,18,19,18,19,0,0,0,0,0,274009,274.0090027,5.613160962,19,0,0.703999996,0,0,0,19,0,0,0,0,0,0,0.097660825,1,1,0,-0.754299998,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,4,4,5,1,0.244,0.16,0.079,0.244,0,0,0,0,0,0,22.657,7.033,15.624,19.254,0.583296457,0.410765444,0.803630775,0.324012219,0.792219519,0.335545654,0.724468768,0.947846016,0,1.469225821,0.261447773,0.776569372,-0.055045985,0.202291344
"1278",1978,775.1978,775,"Burma",8,8,5,6,30,31,0,0,0,0,8,670372,670.3720093,6.507832796,31,15,0.522000015,1,NA,1,NA,3.600048304,0,0,0,1,15,0.051583786,1,0,0,-0.941799998,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,-9,-9,0,9,0.141,0.026,0.067,0.067,0,0,1,0,1,0,24.152,6.908,17.245,0,-2.010514058,0.217306003,-1.830019534,-1.83832215,-1.7742782,-1.997290742,-1.784368135,-2.107804303,8,-2.044702689,-1.653692868,-1.815236325,-1.781084517,-1.835259404
"1279",1978,811.1978,811,"Cambodia",2,2,12,13,24,25,0,0,1,1,1,182847,182.8470001,5.208649738,25,2,0.186000004,0,NA,1,NA,0.693147182,0,0,0,0,2,0.057059411,1,1,1,-1.274000049,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,-7,-7,0,7,0.132,0.022,0.024,0.059,0,0,0,0,0,0,23.027,7.29,15.737,21.651,-2.489140436,0.258448443,-2.728075957,-2.271319665,-3.025459578,-2.502116379,-1.820981373,-2.10439796,1,-2.831173728,-2.898989813,-2.355395052,-2.649916703,-2.633675332
"1280",1978,483.1978,483,"Chad",3,3,6,7,18,19,0,0,0,0,1,1161920,1161.920044,7.057829126,19,0,0.772000015,1,NA,1,NA,2.251291752,0,0,0,1,2,0.015909327,1,1,0,-0.942700028,NA,NA,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA,-88,-4,-88,-88,0.095,0.056,0.072,0.081,0,0,0,0,0,0,22.478,7.231,15.248,20.902,-1.315358065,0.199236736,-1.268026199,-0.756917371,-1.063416096,-1.341808843,-0.881437889,-1.155084834,1,-1.325664144,-1.385248579,-1.439322284,-1.441491626,-1.63775501
"1281",1978,100.1978,100,"Colombia",4,3,7,8,32,33,1,1,0,0,2,1142726,1142.725952,7.041171873,149,21,0.656000018,1,NA,1,NA,3.640214205,0,0,0,1,3,0.182633832,5,2,0,-0.168899998,NA,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,8,8,8,0,0.441,0.294,0.175,0.155,0,0,0,0,0,0,25.957,8.932,17.026,25.801,-1.492282284,0.2006136,-1.397526174,-1.430644214,-1.612090514,-1.376169058,-1.484638605,-1.590600308,2,-1.478045058,-1.232783865,-1.410366368,-1.173054012,-1.122443835
"1282",1978,94.1978,94,"CostaRica",2,2,29,30,32,33,0,1,0,0,0,51403,51.40299988,3.939696534,139,59,0.238000005,0,NA,1,NA,3.144152403,0,0,0,0,1,0.214188904,5,1,0,0.490799993,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,10,10,10,0,0.82,0.711,0.537,0.656,0,0,0,0,0,0,23.657,9.089,14.568,23.525,1.698353143,0.477212748,1.714322003,1.920279686,1.818511221,1.376206996,2.922581553,1.733045056,0,1.13922383,2.450283458,1.147260384,1.964300529,1.167134291
"1283",1978,530.1978,530,"Ethiopia",7,7,0,1,32,33,0,1,0,0,5,1256379,1256.379028,7.135989075,38,3,0.75999999,1,NA,1,NA,4.268297672,0,0,0,1,8,0.089086823,6,2,2,-0.902899981,NA,NA,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,-7,-7,0,7,0.073,0.015,0.015,0.121,1,0,0,0,1,0,24.039,6.712,17.328,0,-2.724932244,0.250594348,-2.734629065,-3.019435616,-2.579751789,-2.276710484,-2.569067885,-2.862416904,5,-2.686018402,-2.843461151,-2.679032899,-2.904303227,-2.432910452
"1284",1978,481.1978,481,"Gabon",1,1,18,19,18,19,0,0,0,0,0,262447,262.446991,5.570049123,19,18,0.856999993,0,0,0,19,0.067658648,0,0,0,0,0,1.803218246,1,1,0,0.166500002,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,-9,-9,0,9,0.181,0.104,0.071,0.086,0,0,0,0,0,0,23.072,9.664,13.408,23,1.399802808,0.464815969,1.5257488,0.44719544,1.581435082,2.13700536,1.098840732,1.842569919,0,1.395660656,1.949837563,1.614990752,1.752737364,1.08601452
"1285",1978,420.1978,420,"Gambia",1,1,13,14,13,14,0,0,0,0,0,10787,10.7869997,2.378341678,14,13,0.763999999,0,0,0,14,0,0,0,0,0,0,0.055994581,1,0,0,-0.786000013,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,8,8,8,0,0.454,0.307,0.218,0.266,0,0,0,0,0,0,20.87,7.637,13.233,20.118,1.573831051,0.518290721,1.67873016,1.144091178,2.122075033,1.135227764,1.350581381,1.499974524,0,1.674387806,0.884231398,1.982466831,1.471563649,1.368697851
"1286",1978,452.1978,452,"Ghana",1,1,21,22,21,22,0,0,0,0,0,240586,240.5859985,5.483077608,22,0,0.846000016,0,0,0,22,0,0,0,0,0,0,0.209310055,1,1,0,-0.746599972,NA,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,-5,-5,0,5,0.117,0.103,0.094,0.146,0,0,0,0,0,0,23.952,7.825,16.127,23.376,-0.576635469,0.243772418,-0.536267247,-0.937514297,-0.545908325,-0.972476663,-0.736004567,-0.608399314,0,-0.599313503,-0.714985853,-0.463665252,-0.054643241,-0.283043802
"1287",1978,90.1978,90,"Guatemala",8,5,2,3,32,33,4,1,0,0,2,109654,109.6539993,4.697329948,139,4,0.493000001,1,NA,1,NA,3.763522863,0,0,0,1,8,0.128525019,2,0,0,-0.680100024,NA,NA,NA,NA,NA,NA,5,3,NA,NA,NA,NA,NA,-5,-5,0,5,0.163,0.065,0.088,0.054,0,0,0,0,0,0,24.235,8.572,15.664,24.002,-2.442145789,0.213414904,-2.27300191,-2.396094992,-2.634107504,-2.530598816,-2.597755212,-2.109389978,2,-2.022457255,-2.008936346,-2.385982806,-2.520394764,-2.082276108
"1288",1978,404.1978,404,"Guinea-Bissau",1,1,4,5,4,5,0,0,0,0,0,33462,33.4620018,3.51041052,5,4,0.818000019,0,0,0,5,0,0,0,0,0,0,0.038864903,5,0,0,-0.657199979,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,-7,-7,0,7,0.134,0.065,0.068,0.114,0,0,0,0,0,0,20.89,7.36,13.531,19.695,-0.041941286,0.28309423,-0.026837984,0.267650625,0.229590638,-0.079877366,0.090810014,-0.229922915,0,-0.199433871,0.173442074,-0.255767552,-0.890448224,-0.349805981
"1289",1978,91.1978,91,"Honduras",2,1,32,33,32,33,1,1,0,0,0,112871,112.8710022,4.726245593,139,42,0.185000002,0,NA,1,NA,3.985273361,0,0,0,0,1,0.121787064,5,1,0,-0.343199998,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,-1,-1,1,2,0.141,0.064,0.124,0.053,0,0,0,0,0,0,23.15,8.159,14.991,22.774,-0.012370117,0.340920733,0.518562105,0.12425901,0.177783315,0.32986659,-0.278950439,-0.166833852,0,0.468035579,0.218711714,0.887703276,0.44144041,0.881455169
"1290",1978,750.1978,750,"India",3,3,11,12,31,32,0,0,0,0,0,3166803,3166.802979,8.060477834,32,28,0.81099999,0,NA,1,NA,2.631888866,0,0,0,0,4,0.146427438,1,2,2,0.041620001,NA,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,8,8,8,0,0.697,0.537,0.435,0.466,0,0,0,0,0,0,27.604,7.345,20.26,26.376,-1.624932977,0.205034767,-1.650955532,-1.655667796,-1.708025473,-1.250460099,-1.465274084,-1.526976641,0,-1.647393923,-2.089430796,-1.304287158,-1.924996895,-1.462116524
"1291",1978,850.1978,850,"Indonesia",4,4,2,3,32,33,0,1,0,0,1,1905681,1905.68103,7.55259472,34,11,0.765999973,1,NA,1,NA,2.44234705,0,0,0,1,3,0.155391946,5,0,0,-0.113899998,NA,NA,NA,NA,NA,NA,4,3,NA,NA,NA,NA,NA,-7,-7,0,7,0.193,0.059,0.05,0.117,0,0,1,0,1,0,26.588,7.873,18.716,26.048,-2.333234388,0.195456772,-2.375837734,-2.585965578,-2.374703878,-2.40446326,-2.184876237,-2.675190531,1,-2.367518487,-2.391484665,-2.066915918,-2.313215506,-2.3913002
"1292",1978,630.1978,630,"Iran",8,1,32,33,32,33,9,1,0,0,0,1626150,1626.150024,7.393970552,79,23,0.66900003,0,NA,1,NA,3.671224594,0,0,0,0,9,0.561176836,6,1,2,0.143999994,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,-10,-10,0,10,0.123,0.079,0.048,0.096,0,0,0,0,0,0,26.517,9.14,17.377,26.392,-1.928727017,0.20940764,-1.7136383,-1.838500505,-1.972010492,-1.760947239,-1.731129646,-2.265856695,0,-1.9856388,-1.092373828,-1.779045768,-1.452322469,-1.764822895
"1293",1978,645.1978,645,"Iraq",1,1,32,33,32,33,0,1,0,0,0,437463,437.4630127,6.08099216,47,54,0.549000025,0,0,0,47,1.945910096,0,0,0,0,0,0.225619897,3,6,4,0.157000005,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,-7,-7,0,7,0.05,0.064,0.036,0.111,0,0,0,0,0,0,25.277,8.976,16.301,25.127,-1.705507215,0.200207121,-1.725182912,-1.10409426,-1.523257568,-1.428562566,-1.768549044,-1.72261828,0,-1.251052076,-1.820580282,-2.000782953,-1.702374428,-1.882767309
"1294",1978,666.1978,666,"Israel",1,1,30,31,30,31,0,0,0,0,0,88932,88.93199921,4.487872024,31,30,0.526000023,0,0,0,31,0.993251801,0,0,0,0,0,0.481156677,5,4,4,1.894000053,NA,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,9,9,9,0,0.752,0.653,0.493,0.586,0,0,0,0,0,0,24.875,9.816,15.058,24.813,-0.784040534,0.236154993,-0.811442867,-0.80754781,-0.439000677,-0.816483066,-0.755139193,-0.986410578,0,-0.962500568,-0.702184545,-0.604555067,-0.582523632,-0.969539386
"1295",1978,437.1978,437,"IvoryCoast",1,1,18,19,18,19,0,0,0,0,0,323412,323.4119873,5.778927013,19,18,0.783999979,0,0,0,19,0.336472243,0,0,0,0,0,0.207886875,1,0,0,-0.020889999,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,-9,-9,0,9,0.181,0.143,0.057,0.135,0,0,0,0,0,0,24.023,8.205,15.818,23.667,0.635301011,0.270770329,0.556563725,0.706770076,0.767868605,0.497456888,0.806922371,0.588307465,0,-0.09166723,0.650849899,0.935231706,0.293355474,0.678190646
"1296",1978,663.1978,663,"Jordan",2,2,9,10,32,33,0,0,0,0,0,89491,89.49099731,4.494138032,33,21,0.509000003,0,NA,1,NA,2.721295357,0,0,0,0,1,0.100008078,3,2,1,-0.710900009,NA,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,-10,-10,0,10,0.136,0.119,0.055,0.155,0,0,0,0,0,0,23.12,8.536,14.584,22.878,-0.324303512,0.234405389,-0.308657016,-0.271094074,-0.396863359,-0.407251403,0.193672081,-0.34616784,0,-0.171828346,-0.06389923,-0.309532312,-0.672829127,-0.564091146
"1297",1978,501.1978,501,"Kenya",2,2,14,15,15,16,0,0,0,0,0,585730,585.7299805,6.372858899,16,9,0.851999998,0,NA,1,NA,3.306886673,0,0,0,0,1,0.214306056,1,1,1,-0.372200012,NA,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,-7,-7,0,7,0.211,0.117,0.111,0.136,0,0,0,0,0,0,24.21,7.717,16.494,23.541,-0.148227981,0.234157489,-0.078671739,-0.509297244,-0.312004386,-0.244411118,0.020814397,-0.010076708,0,0.08237651,-0.248336191,-0.288939476,-0.190182044,-0.197629718
"1298",1978,660.1978,660,"Lebanon",4,4,1,2,32,33,0,1,0,0,3,10240,10.23999977,2.326301597,36,0,0.779999971,1,NA,1,NA,4.062165737,1,NA,1,1,3,0.183850929,3,0,0,-0.940900028,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,-77,0,-77,-77,0.36,0.193,0.12,0.259,0,0,0,0,0,0,23.497,8.709,14.788,23.297,-1.105568931,0.211645032,-1.080175715,-0.841289763,-1.359103741,-1.19453988,-0.915659519,-1.236768111,3,-1.005738105,-1.147131341,-1.255951881,-1.078539185,-1.108889848
"1299",1978,570.1978,570,"Lesotho",1,1,12,13,12,13,0,0,0,0,0,30621,30.62100029,3.421686058,13,8,0.254999995,0,0,0,13,4.421247482,0,0,0,0,0,0.086976282,3,0,0,-1.04400003,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,-7,-7,0,7,0.123,0.112,0.064,0.188,0,0,0,0,0,0,21.436,7.433,14.004,20.393,0.491561606,0.276164143,0.609258107,0.470048938,0.741087635,0.554852808,0.730495386,0.3980843,0,0.493294823,0.709268582,0.397805333,0.254869431,1.144613039
"1300",1978,620.1978,620,"Libya",1,1,26,27,26,27,0,0,0,0,0,1741137,1741.136963,7.462293606,27,27,0.150999993,0,0,0,27,1.954698324,0,0,0,0,0,1.232224226,3,3,0,-0.105400003,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,-7,-7,0,7,0.073,0.056,0.046,0.141,0,0,0,0,0,0,24.204,9.448,14.756,24.114,-0.601597804,0.29384983,-0.535492215,-0.702263232,-0.850515285,-0.312920411,-1.022671772,-0.216778425,0,-0.315853613,-0.838279131,-0.880166575,-0.973936257,-0.362376276
"1301",1978,580.1978,580,"Madagascar",1,1,18,19,18,19,0,0,0,0,0,596099,596.098999,6.390406759,19,3,0.861000001,0,0,0,19,3.520460844,0,0,0,0,0,0.08079493,1,0,0,-0.798300028,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,-6,-6,0,6,0.199,0.1,0.088,0.128,0,0,0,0,0,0,23.237,7.339,15.899,21.992,0.300234194,0.294651846,0.313773212,0.017579077,0.3361712,-0.165135404,0.358386999,0.190945709,0,-0.115354227,0.310547749,0.831413635,0.411584337,0.734555239
"1302",1978,820.1978,820,"Malaysia",1,1,21,22,21,22,0,0,0,0,0,330692,330.6919861,5.801187387,22,7,0.596000016,0,0,0,22,2.753660679,0,0,0,0,0,0.217682987,5,1,0,0.503000021,NA,NA,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA,4,4,5,1,0.287,0.197,0.168,0.214,0,0,0,0,0,0,25.191,8.838,16.353,25.018,-1.126331341,0.206142465,-1.040233586,-1.440907087,-0.925978674,-0.864329726,-0.91185684,-0.978427408,0,-1.191231162,-1.394188619,-1.109670452,-1.034692285,-0.883519584
"1303",1978,432.1978,432,"Mali",1,1,18,19,18,19,0,0,0,0,0,1259195,1259.194946,7.138227864,19,18,0.754000008,0,0,0,19,0.336472243,0,0,0,0,0,0.050195236,1,1,0,-0.376100004,NA,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,-7,-7,0,7,0.109,0.093,0.06,0.154,0,0,0,0,0,0,22.457,6.777,15.681,0,-0.490179848,0.253060835,-0.314238599,-0.517722011,-0.740098044,-0.154201209,-0.400795319,-0.677420443,0,-0.502645756,-0.077055233,-0.513805542,-0.73190211,-0.882061045
"1304",1978,435.1978,435,"Mauritania",2,2,1,2,18,19,0,0,0,0,1,1142046,1142.046021,7.040576688,19,16,0.625,1,NA,1,NA,0,0,0,0,1,1,0.003119492,1,0,0,-0.167500004,NA,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,-7,-7,0,7,0.151,0.081,0.048,0.147,0,0,0,0,0,0,22.004,7.839,14.165,21.439,0.058913988,0.269617965,0.500591415,0.276840284,0.070155985,0.185190765,0.028646942,0.397872047,1,-0.378632893,0.833060941,-0.123286639,0.879057618,-0.342430016
"1305",1978,93.1978,93,"Nicaragua",5,2,7,8,32,33,3,1,0,0,1,128883,128.8829956,4.858904982,138,42,0.40200001,1,NA,1,NA,2.332144022,0,0,0,1,4,0.16393429,5,2,0,-1.02699995,NA,NA,NA,NA,NA,NA,4,3,NA,NA,NA,NA,NA,-8,-8,0,8,0.174,0.037,0.038,0.032,0,0,1,1,1,1,23.621,8.818,14.803,23.444,-1.703091019,0.195615493,-1.577751446,-1.394600318,-1.903836977,-1.918387386,-1.691702621,-1.635397689,1,-1.42980987,-1.331327504,-1.67845154,-1.124029736,-1.632479753
"1306",1978,436.1978,436,"Niger",1,1,18,19,18,19,0,0,0,0,0,1188523,1188.522949,7.080466596,19,18,0.637000024,0,0,0,19,1.131402135,0,0,0,0,0,0.061307728,1,0,0,-0.282200009,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,-7,-7,0,7,0.101,0.091,0.08,0.155,0,0,0,0,0,0,22.759,7.276,15.483,21.34,-0.093353483,0.259362489,0.000917773,-0.358621363,0.218152983,-0.709202788,-0.370460473,-0.200669223,0,-0.021531899,-0.049091058,0.076959952,-0.249315904,-0.434145769
"1307",1978,475.1978,475,"Nigeria",2,2,10,11,18,19,0,0,0,0,0,914291,914.2910156,6.818148919,19,0,0.805000007,0,NA,1,NA,1.223775506,0,0,0,0,1,0.173743799,1,1,0,-0.264699996,NA,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,-88,0,-88,-88,0.208,0.085,0.122,0.098,0,0,0,0,0,0,26.488,8.467,18.021,26.226,-0.220553013,0.238358841,-0.184591143,-0.530075503,-0.665264754,-0.250556871,0.055762999,-0.112083037,0,0.136944962,-0.221520283,-0.168840781,-0.33987954,-0.087227909
"1308",1978,770.1978,770,"Pakistan",2,2,30,31,31,32,0,0,0,0,0,879493,879.492981,6.779345583,32,1,0.532000005,0,NA,1,NA,3.784189701,0,0,0,0,1,0.057638224,1,2,2,-0.157700002,NA,NA,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA,-7,-7,0,7,0.126,0.069,0.049,0.09,0,0,0,0,0,0,25.788,7.68,18.109,25.082,-1.62688715,0.20535516,-1.889832214,-1.753708034,-1.471322542,-1.603614988,-1.548622135,-1.933824216,0,-1.649846964,-1.989561892,-1.686256878,-1.91257367,-1.653299346
"1309",1978,910.1978,910,"PapauNewGuinea",1,1,3,4,3,4,0,0,0,0,0,465828,465.8280029,6.143816474,4,3,1,0,0,0,4,3.600048304,0,0,0,0,0,0.196209311,3,0,0,0.337700009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,0,0.583,0.459,0.338,0.33,0,0,0,0,0,0,22.89,8.053,14.836,22.461,1.5318277,0.49298366,1.473052547,2.683737331,1.110850103,1.434973119,1.113047435,1.44677289,0,1.083238214,1.469689383,1.463152095,1.312637162,1.053570977
"1310",1978,150.1978,150,"Paraguay",2,2,30,31,32,33,0,1,0,0,0,400653,400.6530151,5.993095754,163,24,0.131999999,0,NA,1,NA,0.741937339,0,0,0,0,1,0.115439847,5,0,0,-0.498400003,NA,NA,NA,NA,NA,NA,4,3,NA,NA,NA,NA,NA,-8,-8,0,8,0.165,0.047,0.053,0.053,0,0,0,0,0,0,23.205,8.335,14.87,22.899,-1.16997841,0.207682645,-1.138404325,-1.742030263,-1.086575381,-1.383627646,-1.219241,-1.440890931,0,-1.367294578,-1.147775755,-1.144942212,-1.182512396,-1.002342428
"1311",1978,840.1978,840,"Philippines",3,3,5,6,32,33,0,0,0,0,0,294202,294.2019958,5.684266592,33,6,0.160999998,0,NA,1,NA,3.104586601,0,0,0,0,2,0.15426223,3,0,0,-0.1954,NA,NA,NA,NA,NA,NA,4,3,NA,NA,NA,NA,NA,-9,-9,0,9,0.161,0.057,0.127,0.069,0,0,1,1,1,1,25.852,8.251,17.601,25.515,-2.141748051,0.186429191,-2.177779531,-2.012686736,-2.292607764,-2.499111042,-1.86075052,-1.933451172,0,-2.400691195,-2.05945289,-2.347897961,-2.350708564,-2.283179551
