"","year","unique_id","ccode","state_name","event_num_all","event_num","start","stop","alt_start","alt_stop","num_before_46","left_censored","new_tc","new_tc_dummy","num_tc","area","area_1000","area_1000_log","country_age","durable","elf","exist_tc","first_tc","first_tc_alt","first_tc_count","lmtnest","sf","sf_onset","state_fail","tc_persists_alt","tc_tally","Devel","birth_type","rivals_thom","rivals_gd","hs_capacity","hrp_mean","hrp_sd","kills_mean","kills_median","ciri_disap","ciri_kill","ciri_polpris","ciri_tort","pts_amnesty","pts_state","pts_hrw","hath_tort","ucdp_low","ucdp_best","ucdp_high","polity","polity2","polity_democ","polity_autoc","v2x_polyarchy","v2x_libdem","v2x_partipdem","v2x_egaldem","acd_inter_ongoing","acd_inter_onset","acd_intra_ongoing","acd_intra_onset","acd_any_ongoing","acd_any_onset","wbgdp2011est","wbgdppc2011est","wbpopest","sdpest","lag_hrp","lag_num_tc"
"1468",1981,770.1981,770,"Pakistan",2,2,33,34,34,35,0,0,0,0,0,879493,879.492981,6.779345583,35,4,0.532000005,0,NA,1,NA,3.784189701,0,0,0,0,1,0.069762155,1,2,2,-0.224399999,-1.514775143,0.191985838,NA,NA,1,0,0,0,4,3,NA,NA,NA,NA,NA,-7,-7,0,7,0.113,0.066,0.044,0.077,0,0,0,0,0,0,25.989,7.783,18.206,25.379,-1.477947625,0
"1469",1981,910.1981,910,"PapauNewGuinea",1,1,6,7,6,7,0,0,0,0,0,465828,465.8280029,6.143816474,7,6,1,0,0,0,7,3.600048304,0,0,0,0,0,0.209530085,3,0,0,0.454699993,1.645393475,0.422059658,NA,NA,2,2,2,2,NA,1,NA,NA,NA,NA,NA,4,4,4,0,0.577,0.45,0.334,0.327,0,0,0,0,0,0,22.921,8.022,14.899,22.476,1.623323635,0
"1470",1981,150.1981,150,"Paraguay",2,2,33,34,35,36,0,1,0,0,0,400653,400.6530151,5.993095754,166,27,0.131999999,0,NA,1,NA,0.741937339,0,0,0,0,1,0.122090667,5,0,0,-0.406500012,-1.044531235,0.188282634,NA,NA,1,1,0,1,3,3,NA,NA,NA,NA,NA,-8,-8,0,8,0.166,0.044,0.054,0.052,0,0,0,0,0,0,23.471,8.519,14.952,23.224,-1.084417186,0
"1471",1981,840.1981,840,"Philippines",3,3,8,9,35,36,0,0,1,1,1,294202,294.2019958,5.684266592,36,0,0.160999998,0,NA,1,NA,3.104586601,0,0,0,0,3,0.150472686,3,0,0,-0.223100007,-2.169711344,0.185940502,NA,NA,1,0,0,0,4,4,NA,NA,NA,NA,NA,-8,-8,0,8,0.172,0.052,0.131,0.074,0,0,1,0,1,0,26.007,8.32,17.687,25.697,-2.106376817,1
"1472",1981,517.1981,517,"Rwanda",1,1,19,20,19,20,0,0,0,0,0,25306,25.30599976,3.231041512,20,20,0.180000007,0,0,0,20,4.309455872,0,0,0,0,0,0.095470905,1,0,0,-0.218099996,0.798588855,0.252664322,NA,NA,2,2,2,2,2,1,NA,NA,NA,NA,NA,-7,-7,0,7,0.171,0.123,0.067,0.135,0,0,0,0,0,0,22.746,7.309,15.437,21.424,0.684992964,0
"1473",1981,670.1981,670,"SaudiArabia",1,1,35,36,35,36,0,1,0,0,0,1963227,1963.227051,7.582344853,50,55,0.552999973,0,0,0,50,2.525728703,0,0,0,0,0,2.620527983,3,2,2,0.315699995,-0.309619231,0.231930047,NA,NA,2,2,NA,0,NA,2,NA,NA,NA,NA,NA,-10,-10,0,10,0.015,0.049,0.015,0.1,0,0,0,0,0,0,26.812,10.667,16.145,26.786,-0.266181318,0
"1474",1981,451.1981,451,"SierraLeone",2,2,17,18,20,21,0,0,0,0,0,72952,72.95200348,4.289801738,21,10,0.763999999,0,NA,1,NA,0.993251801,0,0,0,0,1,0.084133744,1,0,0,-0.863699973,0.429946506,0.236534952,NA,NA,2,2,2,2,2,1,NA,NA,NA,NA,NA,-7,-7,0,7,0.18,0.084,0.118,0.072,0,0,0,0,0,0,22.414,7.464,14.951,21.426,0.381878064,0
"1475",1981,830.1981,830,"Singapore",1,1,22,23,22,23,0,0,0,0,0,555,0.555000007,-0.588787153,23,16,0.388000011,0,0,0,23,0,0,0,0,0,0,1.536607504,3,1,0,1.616000056,-0.26557125,0.240069682,NA,NA,2,2,1,1,3,2,NA,NA,NA,NA,NA,-4,-4,0,4,0.335,0.289,0.086,0.297,0,0,0,0,0,0,24.57,9.901,14.669,24.514,-0.550793982,0
"1476",1981,520.1981,520,"Somalia",1,1,21,22,21,22,0,0,0,0,0,640484,640.4840088,6.462224154,22,12,0.811999977,0,0,0,22,2.610069752,0,0,0,0,0,0.083824441,1,2,1,-0.513100028,-0.775008174,0.197238524,NA,NA,2,1,0,1,3,2,NA,NA,NA,NA,NA,-7,-7,0,7,0.152,0.05,0.057,0.089,0,0,0,0,0,0,23.067,7.474,15.594,22.095,-0.785134064,0
"1477",1981,560.1981,560,"SouthAfrica",4,4,1,2,35,36,0,1,1,1,4,2053301,2053.301025,7.627204033,72,71,0.879999995,1,NA,1,NA,2.163322926,0,0,0,1,4,1.614665985,3,4,0,0.612500012,-1.556227223,0.188591669,NA,NA,0,0,0,1,3,2,NA,NA,NA,NA,NA,4,4,7,3,0.181,0.097,0.143,0.045,0,0,1,0,1,0,26.387,9.208,17.179,26.27,-1.583495734,4
"1478",1981,652.1981,652,"Syria",1,1,35,36,35,36,0,0,0,0,0,187318,187.3179932,5.232807671,36,18,0.58099997,0,0,0,36,1.85629797,0,0,0,0,0,0.239119083,3,5,2,-0.321099997,-2.842295823,0.353079501,NA,NA,0,0,0,0,5,5,NA,NA,NA,NA,NA,-9,-9,0,9,0.152,0.035,0.067,0.145,0,0,0,0,0,0,24.417,8.44,15.977,24.147,-2.08113364,0
"1479",1981,510.1981,510,"Tanzania",1,1,20,21,20,21,0,0,0,0,0,947556,947.5560303,6.85388607,21,20,0.953000009,0,0,0,21,3.122364998,0,0,0,0,0,0.122610182,1,1,0,-0.108000003,-0.123255319,0.215106953,NA,NA,1,2,0,2,2,2,NA,NA,NA,NA,NA,-6,-6,0,6,0.248,0.245,0.079,0.285,0,0,0,0,0,0,24.088,7.35,16.738,22.871,-0.126035085,0
"1480",1981,461.1981,461,"Togo",1,1,21,22,21,22,0,0,0,0,0,57485,57.48500061,4.051524055,22,21,0.883000016,0,0,0,22,0,0,0,0,0,0,0.186119154,1,1,0,-0.151700005,-0.204889355,0.225603651,NA,NA,2,2,0,1,2,3,NA,NA,NA,NA,NA,-7,-7,0,7,0.154,0.06,0.07,0.169,0,0,0,0,0,0,22.337,7.569,14.768,21.503,-0.078356443,0
"1481",1981,640.1981,640,"Turkey",1,1,35,36,35,36,0,1,0,0,0,781079,781.0789795,6.660676271,60,1,0.298999995,0,0,0,60,4.280824184,0,0,0,0,0,0.27347964,6,2,2,0.836099982,-1.306513849,0.200729394,NA,NA,2,2,0,0,4,3,NA,NA,NA,NA,NA,-5,-5,2,7,0.122,0.054,0.078,0.14,0,0,0,0,0,0,26.651,9.057,17.593,26.514,-1.255734004,0
"1482",1981,500.1981,500,"Uganda",4,4,0,1,19,20,0,0,2,1,4,243703,243.7030029,5.495950283,20,1,0.930000007,1,NA,1,NA,2.341805696,0,0,0,1,5,0.068327926,1,0,1,-0.92049998,-2.668968539,0.231554859,NA,NA,0,0,0,0,5,4,NA,NA,NA,NA,NA,3,3,4,1,0.23,0.099,0.101,0.178,0,0,0,0,0,0,23.185,6.844,16.342,0,-2.490634974,4
"1483",1981,165.1981,165,"Uruguay",5,1,35,36,35,36,4,1,0,0,0,178357,178.3569946,5.183787129,152,8,0.217999995,0,NA,1,NA,0,0,0,0,0,4,0.187592983,3,0,0,0.30340001,-1.380741291,0.190438978,NA,NA,2,2,0,0,4,3,NA,NA,NA,NA,NA,-7,-7,0,7,0.115,0.047,0.087,0.194,0,0,0,0,0,0,24.158,9.304,14.854,24.053,-1.479813876,0
"1484",1981,101.1981,101,"Venezuela",4,1,35,36,35,36,3,1,0,0,0,916782,916.7819824,6.820869693,152,12,0.48300001,0,NA,1,NA,3.104586601,0,0,0,0,3,1.361922026,2,2,0,0.268099993,0.001194279,0.22398659,NA,NA,1,2,1,2,2,1,NA,NA,NA,NA,NA,9,9,9,0,0.75,0.611,0.469,0.527,0,0,0,0,0,0,26.096,9.593,16.504,26.018,-0.122429205,0
"1485",1981,490.1981,490,"ZaireDRC",6,6,13,14,21,22,0,0,0,0,1,2342043,2342.042969,7.758778891,22,15,0.933000028,1,NA,1,NA,1.648658633,0,0,0,1,7,0.068477802,1,1,1,-1.105000019,-1.867905813,0.185690658,NA,NA,0,NA,0,1,4,3,NA,NA,NA,NA,NA,-9,-9,0,9,0.155,0.04,0.081,0.07,0,0,0,0,0,0,24.536,7.432,17.105,23.49,-1.916355192,1
"1486",1982,771.1982,771,"Bangladesh",1,1,11,12,11,12,0,0,0,0,0,138505,138.5050049,4.930906461,12,0,0.223000005,0,0,0,12,0,0,0,0,0,0,0.061473921,5,0,0,-0.451299995,-1.083180687,0.191925658,NA,NA,1,1,1,1,3,3,NA,NA,NA,NA,NA,-7,-7,0,7,0.222,0.121,0.161,0.129,0,0,0,0,0,0,25.381,7.114,18.268,23.156,-0.997389998,0
"1487",1982,80.1982,80,"Belize",1,1,1,2,1,2,0,0,0,0,0,22209,22.20899963,3.100497595,2,NA,NA,0,0,0,2,NA,0,0,0,0,0,0.326548934,3,1,0,NA,1.732819945,0.424667785,NA,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,20.296,8.401,11.895,20.013,1.647672236,0
"1488",1982,760.1982,760,"Bhutan",1,1,33,34,33,34,0,0,0,0,0,39991,39.99100113,3.688654457,34,75,0.605000019,0,0,0,34,4.557029724,0,0,0,0,0,0.069156036,1,0,0,0.485799998,2.231376025,0.513564443,NA,NA,2,2,2,1,NA,1,NA,NA,NA,NA,NA,-10,-10,0,10,0.054,0.133,0.059,0.148,0,0,0,0,0,0,20.649,7.356,13.294,19.444,2.350617218,0
"1489",1982,571.1982,571,"Botswana",1,1,16,17,16,17,0,0,0,0,0,581127,581.1270142,6.364969346,17,16,0.351000011,0,0,0,17,0,0,0,0,0,0,0.308614314,1,0,0,0.447699994,1.870001244,0.374416992,NA,NA,2,2,2,2,NA,1,NA,NA,NA,NA,NA,6,6,6,0,0.666,0.544,0.403,0.49,0,0,0,0,0,0,21.911,8.114,13.798,21.514,1.977599547,0
"1490",1982,140.1982,140,"Brazil",7,1,36,37,36,37,9,1,0,0,0,8523620,8523.620117,9.050596426,161,8,0.549000025,0,NA,1,NA,1.4109869,0,0,0,0,9,0.434591472,4,1,0,0.337799996,-0.945338678,0.199317916,NA,NA,2,0,2,0,3,2,NA,NA,NA,NA,NA,-3,-3,2,5,0.259,0.151,0.186,0.128,0,0,0,0,0,0,27.558,8.935,18.623,27.403,-0.87792677,0
"1491",1982,439.1982,439,"BurkinaFaso",1,1,22,23,22,23,0,0,0,0,0,274009,274.0090027,5.613160962,23,2,0.703999996,0,0,0,23,0,0,0,0,0,0,0.098544218,1,1,0,-0.649299979,-0.205771011,0.230671597,NA,NA,2,2,1,1,NA,2,NA,NA,NA,NA,NA,-7,-7,0,7,0.166,0.122,0.083,0.213,0,0,0,0,0,0,22.765,7.044,15.722,19.629,-0.099540794,0
"1492",1982,775.1982,775,"Burma",8,8,9,10,34,35,0,0,0,0,8,670372,670.3720093,6.507832796,35,19,0.522000015,1,NA,1,NA,3.600048304,0,0,0,1,15,0.051257432,1,0,0,-1.146999955,-1.476250024,0.196011926,NA,NA,2,2,1,1,NA,3,NA,NA,NA,NA,NA,-9,-9,0,9,0.14,0.029,0.064,0.067,0,0,1,0,1,0,24.396,7.068,17.329,21.683,-1.566258582,8
"1493",1982,811.1982,811,"Cambodia",4,4,2,3,28,29,0,0,0,0,2,182847,182.8470001,5.208649738,29,0,0.186000004,1,NA,1,NA,0.693147182,0,0,0,1,4,0.06300813,1,1,1,-0.968699992,-1.389955299,0.195752228,NA,NA,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA,-66,NA,-66,-66,0.11,0.023,0.032,0.049,0,0,0,0,0,0,23.079,7.304,15.776,21.743,-1.372323527,2
"1494",1982,483.1982,483,"Chad",5,5,1,2,22,23,0,0,0,0,2,1161920,1161.920044,7.057829126,23,0,0.772000015,1,NA,1,NA,2.251291752,1,NA,1,1,4,0.016605275,1,1,0,-1.317000031,-1.606420277,0.20939451,NA,NA,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA,-77,0,-77,-77,0.078,0.027,0.064,0.067,0,0,0,0,0,0,22.186,6.851,15.336,0,-1.454059456,2
"1495",1982,100.1982,100,"Colombia",4,3,11,12,36,37,1,1,0,0,2,1142726,1142.725952,7.041171873,153,25,0.656000018,1,NA,1,NA,3.640214205,0,0,0,1,3,0.218876347,5,2,0,0.048889998,-1.805548212,0.184921054,NA,NA,1,0,1,1,5,3,NA,NA,NA,NA,NA,8,8,8,0,0.447,0.286,0.182,0.161,0,0,0,0,0,0,26.076,8.96,17.117,25.925,-1.793683755,2
"1496",1982,94.1982,94,"CostaRica",2,2,33,34,36,37,0,1,0,0,0,51403,51.40299988,3.939696534,143,63,0.238000005,0,NA,1,NA,3.144152403,0,0,0,0,1,0.223252758,5,1,0,0.381900012,1.690566334,0.354979979,NA,NA,2,2,2,2,NA,1,NA,NA,NA,NA,NA,10,10,10,0,0.875,0.781,0.595,0.738,0,0,0,0,0,0,23.651,8.973,14.678,23.502,1.689642975,0
"1497",1982,530.1982,530,"Ethiopia",7,7,4,5,36,37,0,1,0,0,3,1256379,1256.379028,7.135989075,42,7,0.75999999,1,NA,1,NA,4.268297672,0,0,0,1,8,0.111918792,6,2,2,-0.751900017,-2.074133017,0.182926789,NA,NA,0,0,0,0,4,4,NA,NA,NA,NA,NA,-7,-7,0,7,0.075,0.017,0.019,0.119,0,0,1,0,1,0,24.31,6.913,17.398,0,-2.111585239,3
"1498",1982,481.1982,481,"Gabon",1,1,22,23,22,23,0,0,0,0,0,262447,262.446991,5.570049123,23,22,0.856999993,0,0,0,23,0.067658648,0,0,0,0,0,1.567020178,1,1,0,-0.412499994,0.489611564,0.229786906,NA,NA,2,2,1,1,2,2,NA,NA,NA,NA,NA,-9,-9,0,9,0.197,0.11,0.074,0.106,0,0,0,0,0,0,23.056,9.551,13.505,22.975,0.673385799,0
"1499",1982,420.1982,420,"Gambia",1,1,17,18,17,18,0,0,0,0,0,10787,10.7869997,2.378341678,18,17,0.763999999,0,0,0,18,0,0,0,0,0,0,0.05870663,1,0,0,-0.73150003,0.865608794,0.244521567,NA,NA,2,2,1,2,2,2,NA,NA,NA,NA,NA,7,7,7,0,0.438,0.293,0.213,0.27,0,0,0,0,0,0,21.013,7.649,13.365,20.274,0.935304978,0
"1500",1982,452.1982,452,"Ghana",1,1,25,26,25,26,0,0,0,0,0,240586,240.5859985,5.483077608,26,1,0.846000016,0,0,0,26,0,0,0,0,0,0,0.219629318,1,1,0,-0.453500003,-0.807203819,0.21333442,NA,NA,1,0,0,1,3,3,NA,NA,NA,NA,NA,-7,-7,0,7,0.111,0.079,0.075,0.159,0,0,0,0,0,0,23.822,7.598,16.225,23.026,-0.499653011,0
"1501",1982,90.1982,90,"Guatemala",9,6,2,3,36,37,4,1,0,0,3,109654,109.6539993,4.697329948,143,8,0.493000001,1,NA,1,NA,3.763522863,0,0,0,1,9,0.165887713,2,1,0,-0.542299986,-2.665633038,0.222737296,NA,NA,0,0,0,1,5,4,NA,NA,NA,NA,NA,-7,-7,0,7,0.113,0.044,0.071,0.048,0,0,0,0,0,0,24.324,8.558,15.767,24.088,-2.679483392,3
"1502",1982,404.1982,404,"Guinea-Bissau",1,1,8,9,8,9,0,0,0,0,0,33462,33.4620018,3.51041052,9,8,0.818000019,0,0,0,9,0,0,0,0,0,0,0.038505081,5,0,0,-0.81370002,0.218926385,0.222631782,NA,NA,2,2,1,1,2,2,NA,NA,NA,NA,NA,-9,-9,0,9,0.1,0.051,0.063,0.101,0,0,0,0,0,0,20.942,7.326,13.617,19.665,0.158722004,0
"1503",1982,91.1982,91,"Honduras",2,1,36,37,36,37,1,1,0,0,0,112871,112.8710022,4.726245593,143,0,0.185000002,0,NA,1,NA,3.985273361,0,0,0,0,1,0.093299836,5,2,0,-0.2579,-1.168524572,0.19820594,NA,NA,1,1,1,0,4,2,NA,NA,NA,NA,NA,6,6,6,0,0.398,0.176,0.167,0.158,0,0,0,0,0,0,23.225,8.106,15.12,22.824,-1.139255685,0
"1504",1982,750.1982,750,"India",4,4,1,2,35,36,0,0,0,0,2,3166803,3166.802979,8.060477834,36,32,0.81099999,1,NA,1,NA,2.631888866,0,0,0,1,6,0.169654563,1,2,2,0.01034,-1.71929333,0.189439943,NA,NA,2,0,0,0,4,3,NA,NA,NA,NA,NA,8,8,8,0,0.72,0.566,0.444,0.458,0,0,0,0,0,0,27.631,7.28,20.351,26.222,-1.723261693,2
"1505",1982,850.1982,850,"Indonesia",4,4,6,7,36,37,0,1,0,0,0,1905681,1905.68103,7.55259472,38,15,0.765999973,0,NA,1,NA,2.44234705,0,0,0,0,3,0.172736898,5,0,0,-0.238700002,-2.164848922,0.184506935,NA,NA,2,0,1,1,4,3,NA,NA,NA,NA,NA,-7,-7,0,7,0.194,0.064,0.051,0.124,0,0,0,0,0,0,26.849,8.036,18.813,26.411,-2.235186977,0
"1506",1982,630.1982,630,"Iran",8,1,36,37,36,37,9,1,0,0,0,1626150,1626.150024,7.393970552,83,0,0.66900003,0,NA,1,NA,3.671224594,0,0,0,0,9,0.312032998,6,4,2,-0.170699999,-3.049919266,0.297999639,NA,NA,0,0,0,0,5,5,NA,NA,NA,NA,NA,-6,-6,0,6,0.107,0.092,0.036,0.169,1,0,1,0,1,0,26.197,8.676,17.521,25.99,-2.744379292,0
"1507",1982,645.1982,645,"Iraq",1,1,36,37,36,37,0,1,0,0,0,437463,437.4630127,6.08099216,51,58,0.549000025,0,0,0,51,1.945910096,0,0,0,0,0,0.139032498,3,6,4,0.287800014,-1.937631786,0.185101331,NA,NA,0,0,0,0,4,4,NA,NA,NA,NA,NA,-9,-9,0,9,0.083,0.067,0.036,0.108,0,0,0,0,0,0,25.347,8.914,16.433,25.188,-1.891486405,0
"1508",1982,666.1982,666,"Israel",1,1,34,35,34,35,0,0,0,0,0,28160,28.15999985,3.337902526,35,1,0.526000023,0,0,0,35,0.993251801,0,0,0,0,0,0.521207809,5,5,3,1.976999998,-0.70456359,0.203207211,NA,NA,1,1,1,1,2,2,NA,NA,NA,NA,NA,6,6,7,1,0.756,0.657,0.501,0.593,0,0,0,0,0,0,25.046,9.91,15.137,24.991,-0.716058202,0
"1509",1982,437.1982,437,"IvoryCoast",1,1,22,23,22,23,0,0,0,0,0,323412,323.4119873,5.778927013,23,22,0.783999979,0,0,0,23,0.336472243,0,0,0,0,0,0.207050189,1,0,0,-0.064429998,1.080870163,0.292965437,NA,NA,2,2,2,2,NA,1,NA,NA,NA,NA,NA,-9,-9,0,9,0.181,0.144,0.119,0.16,0,0,0,0,0,0,24.038,8.058,15.98,23.612,0.806723386,0
"1510",1982,663.1982,663,"Jordan",2,2,13,14,36,37,0,0,0,0,0,89491,89.49099731,4.494138032,37,25,0.509000003,0,NA,1,NA,2.721295357,0,0,0,0,1,0.178083271,3,2,1,-0.475400001,-0.278896313,0.22041318,NA,NA,2,2,0,2,NA,3,NA,NA,NA,NA,NA,-10,-10,0,10,0.134,0.122,0.046,0.16,0,0,0,0,0,0,23.515,8.779,14.736,23.33,-0.310776072,0
"1511",1982,501.1982,501,"Kenya",2,2,18,19,19,20,0,0,0,0,0,585730,585.7299805,6.372858899,20,13,0.851999998,0,NA,1,NA,3.306886673,0,0,0,0,1,0.19735077,1,0,1,-0.528900027,-0.330469012,0.208026936,NA,NA,2,2,1,1,3,2,NA,NA,NA,NA,NA,-7,-7,0,7,0.194,0.1,0.115,0.137,0,0,0,0,0,0,24.358,7.705,16.653,23.677,-0.175150403,0
"1512",1982,660.1982,660,"Lebanon",4,4,5,6,36,37,0,1,0,0,3,10240,10.23999977,2.326301597,40,0,0.779999971,1,NA,1,NA,4.062165737,1,NA,1,1,3,0.101379663,3,0,0,-0.904500008,-1.545288801,0.209965042,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,-77,0,-77,-77,0.353,0.193,0.091,0.259,0,0,0,0,0,0,23.419,8.627,14.792,23.2,-1.403156313,3
"1513",1982,570.1982,570,"Lesotho",1,1,16,17,16,17,0,0,0,0,0,30621,30.62100029,3.421686058,17,12,0.254999995,0,0,0,17,4.421247482,0,0,0,0,0,0.095926158,3,0,0,-0.839600027,-0.270003998,0.209438557,NA,NA,1,1,1,1,3,2,NA,NA,NA,NA,NA,-7,-7,0,7,0.128,0.121,0.053,0.185,0,0,0,0,0,0,21.462,7.368,14.095,20.286,-0.104601069,0
"1514",1982,620.1982,620,"Libya",1,1,30,31,30,31,0,0,0,0,0,1741137,1741.136963,7.462293606,31,31,0.150999993,0,0,0,31,1.954698324,0,0,0,0,0,0.795667648,3,3,0,-0.219699994,-1.500231589,0.195402096,NA,NA,1,0,0,0,3,3,NA,NA,NA,NA,NA,-7,-7,0,7,0.072,0.053,0.046,0.141,0,0,0,0,0,0,24.124,9.198,14.926,24.006,-1.602683459,0
"1515",1982,580.1982,580,"Madagascar",1,1,22,23,22,23,0,0,0,0,0,596099,596.098999,6.390406759,23,7,0.861000001,0,0,0,23,3.520460844,0,0,0,0,0,0.079963729,1,0,0,-0.751900017,0.001962655,0.219075689,NA,NA,2,2,1,1,2,2,NA,NA,NA,NA,NA,-6,-6,0,6,0.215,0.103,0.095,0.137,0,0,0,0,0,0,23.273,7.269,16.004,21.832,-0.033730444,0
"1516",1982,820.1982,820,"Malaysia",1,1,25,26,25,26,0,0,0,0,0,330692,330.6919861,5.801187387,26,11,0.596000016,0,0,0,26,2.753660679,0,0,0,0,0,0.213724449,5,1,0,0.448100001,-0.559997856,0.208951962,NA,NA,2,2,0,2,NA,2,NA,NA,NA,NA,NA,4,4,5,1,0.281,0.161,0.169,0.231,0,0,0,0,0,0,25.452,9,16.452,25.307,-0.693060197,0
"1517",1982,432.1982,432,"Mali",1,1,22,23,22,23,0,0,0,0,0,1259195,1259.194946,7.138227864,23,22,0.754000008,0,0,0,23,0.336472243,0,0,0,0,0,0.051085986,1,1,0,-0.782100022,-0.301108461,0.218641896,NA,NA,2,2,1,1,3,2,NA,NA,NA,NA,NA,-7,-7,0,7,0.196,0.135,0.083,0.172,0,0,0,0,0,0,22.571,6.813,15.76,0,-0.532139326,0
"1518",1982,435.1982,435,"Mauritania",2,2,5,6,22,23,0,0,0,0,1,1043783,1043.782959,6.950606853,23,20,0.625,1,NA,1,NA,0,0,0,0,1,1,0.028040187,1,0,0,-0.171599999,0.097308753,0.215411323,NA,NA,2,2,1,2,2,2,NA,NA,NA,NA,NA,-7,-7,0,7,0.094,0.06,0.04,0.117,0,0,0,0,0,0,22.04,7.772,14.269,21.421,-0.013324242,1
"1519",1982,93.1982,93,"Nicaragua",5,2,11,12,36,37,3,1,0,0,0,128883,128.8829956,4.858904982,142,1,0.40200001,0,NA,1,NA,2.332144022,0,0,0,0,4,0.152328789,5,3,0,-0.326400012,-1.762850262,0.1945335,NA,NA,0,0,0,0,3,3,NA,NA,NA,NA,NA,-5,-5,0,5,0.17,0.075,0.074,0.14,0,0,0,0,0,0,23.477,8.537,14.941,23.236,-1.642948722,0
"1520",1982,436.1982,436,"Niger",1,1,22,23,22,23,0,0,0,0,0,1188523,1188.522949,7.080466596,23,22,0.637000024,0,0,0,23,1.131402135,0,0,0,0,0,0.061390087,1,0,0,-0.328999996,0.114846225,0.224483298,NA,NA,2,2,1,2,3,2,NA,NA,NA,NA,NA,-7,-7,0,7,0.097,0.089,0.075,0.155,0,0,0,0,0,0,22.844,7.243,15.602,21.311,0.008169957,0
"1521",1982,475.1982,475,"Nigeria",3,3,1,2,22,23,0,0,0,0,0,914291,914.2910156,6.818148919,23,3,0.805000007,0,NA,1,NA,1.223775506,0,0,0,0,2,0.186015218,1,1,0,-0.454299986,-0.109039459,0.223702284,NA,NA,2,2,0,1,NA,2,NA,NA,NA,NA,NA,7,7,8,1,0.417,0.26,0.263,0.18,0,0,0,0,0,0,26.407,8.274,18.133,26.079,-0.157420427,0
"1522",1982,770.1982,770,"Pakistan",2,2,34,35,35,36,0,0,0,0,0,879493,879.492981,6.779345583,36,5,0.532000005,0,NA,1,NA,3.784189701,0,0,0,0,1,0.074207969,1,2,2,-0.141000003,-1.430025802,0.192206584,NA,NA,2,1,0,1,5,3,NA,NA,NA,NA,NA,-7,-7,0,7,0.116,0.063,0.051,0.078,0,0,0,0,0,0,26.047,7.811,18.237,25.46,-1.514775143,0
"1523",1982,910.1982,910,"PapauNewGuinea",1,1,7,8,7,8,0,0,0,0,0,465828,465.8280029,6.143816474,8,7,1,0,0,0,8,3.600048304,0,0,0,0,0,0.208080634,3,0,0,0.301400006,1.626936124,0.408395093,NA,NA,2,2,2,NA,NA,1,NA,NA,NA,NA,NA,4,4,4,0,0.558,0.437,0.321,0.317,0,0,0,0,0,0,22.927,8.002,14.925,22.469,1.645393475,0
"1524",1982,150.1982,150,"Paraguay",2,2,34,35,36,37,0,1,0,0,0,400653,400.6530151,5.993095754,167,28,0.131999999,0,NA,1,NA,0.741937339,0,0,0,0,1,0.11957866,5,0,0,-0.306800008,-1.031850294,0.193425504,NA,NA,2,2,1,0,4,3,NA,NA,NA,NA,NA,-8,-8,0,8,0.166,0.044,0.054,0.057,0,0,0,0,0,0,23.488,8.505,14.983,23.237,-1.044531235,0
"1525",1982,840.1982,840,"Philippines",4,4,0,1,36,37,0,0,1,1,2,294202,294.2019958,5.684266592,37,0,0.160999998,1,NA,1,NA,3.104586601,0,0,0,1,4,0.151845217,3,0,0,-0.258599997,-2.151847606,0.183166709,NA,NA,1,0,0,0,4,3,NA,NA,NA,NA,NA,-7,-7,0,7,0.189,0.055,0.135,0.077,0,0,1,0,1,0,26.045,8.332,17.713,25.739,-2.169711344,2
"1526",1982,517.1982,517,"Rwanda",1,1,20,21,20,21,0,0,0,0,0,25306,25.30599976,3.231041512,21,21,0.180000007,0,0,0,21,4.309455872,0,0,0,0,0,0.097047575,1,0,0,-0.288100004,0.793150804,0.245912006,NA,NA,2,2,2,1,3,1,NA,NA,NA,NA,NA,-7,-7,0,7,0.224,0.155,0.078,0.149,0,0,0,0,0,0,22.768,7.294,15.474,21.404,0.798588855,0
"1527",1982,670.1982,670,"SaudiArabia",1,1,36,37,36,37,0,1,0,0,0,1963227,1963.227051,7.582344853,51,56,0.552999973,0,0,0,51,2.525728703,0,0,0,0,0,2.237181425,3,2,1,0.324800014,-0.371997162,0.223060133,NA,NA,2,2,0,0,NA,2,NA,NA,NA,NA,NA,-10,-10,0,10,0.015,0.049,0.015,0.1,0,0,0,0,0,0,26.68,10.48,16.2,26.649,-0.309619231,0
"1528",1982,451.1982,451,"SierraLeone",2,2,18,19,21,22,0,0,0,0,0,72952,72.95200348,4.289801738,22,11,0.763999999,0,NA,1,NA,0.993251801,0,0,0,0,1,0.084693283,1,0,0,-0.990400016,0.224728136,0.236098458,NA,NA,2,1,1,2,NA,2,NA,NA,NA,NA,NA,-7,-7,0,7,0.179,0.083,0.117,0.072,0,0,0,0,0,0,22.449,7.474,14.976,21.477,0.429946506,0
